flight date,airline,flight_num,class,from,dep_time,to,arr_time,duration,price,stops
07-04-2023,Air India,AI-675,economy,Mumbai,06:10,Delhi,18:00,11h 50m,14805,1-stop
07-04-2023,Air India,AI-774,economy,Mumbai,20:55,Delhi,18:00,21h 05m,14805,1-stop
07-04-2023,Air India,AI-681,economy,Mumbai,17:10,Delhi,21:10,28h 00m,14805,1-stop
07-04-2023,Vistara,UK-825,economy,Mumbai,09:45,Delhi,23:55,14h 10m,15547,1-stop
07-04-2023,Vistara,UK-621,economy,Mumbai,13:20,Delhi,16:50,27h 30m,15600,1-stop
07-04-2023,Air India,AI-639,economy,Mumbai,09:30,Delhi,15:55,06h 25m,15335,1-stop
07-04-2023,Vistara,UK-655,economy,Mumbai,11:30,Delhi,16:45,05h 15m,15696,1-stop
07-04-2023,SpiceJet,SG-349,economy,Mumbai,13:50,Delhi,18:35,04h 45m,15385,1-stop
07-04-2023,Air India,AI-774,economy,Mumbai,20:55,Delhi,12:55,16h 00m,15653,1-stop
07-04-2023,Vistara,UK-775,economy,Mumbai,14:00,Delhi,22:45,08h 45m,16077,1-stop
07-04-2023,Vistara,UK-771,economy,Mumbai,07:00,Delhi,21:10,14h 10m,16077,1-stop
07-04-2023,GO FIRST,G8-520,economy,Mumbai,21:00,Delhi,08:30,11h 30m,15971,1-stop
07-04-2023,GO FIRST,G8-351,economy,Mumbai,08:30,Delhi,15:30,07h 00m,16183,1-stop
07-04-2023,Vistara,UK-775,economy,Mumbai,14:00,Delhi,21:10,07h 10m,16607,1-stop
07-04-2023,Air India,AI-667,economy,Mumbai,17:20,Delhi,00:30,07h 10m,16395,1-stop
07-04-2023,Vistara,UK-613,economy,Mumbai,12:15,Delhi,16:45,04h 30m,17032,1-stop
07-04-2023,Vistara,UK-771,economy,Mumbai,07:00,Delhi,17:45,10h 45m,17350,1-stop
07-04-2023,Air India,AI-611,economy,Mumbai,11:10,Delhi,21:10,10h 00m,17456,1-stop
07-04-2023,Air India,AI-611,economy,Mumbai,11:10,Delhi,21:35,10h 25m,17456,1-stop
07-04-2023,Air India,AI-611,economy,Mumbai,11:10,Delhi,08:30,21h 20m,18040,1-stop
07-04-2023,GO FIRST,G8-349,economy,Mumbai,10:55,Delhi,18:25,07h 30m,19708,1-stop
07-04-2023,Air India,AI-625,economy,Mumbai,08:10,Delhi,20:40,12h 30m,19789,1-stop
07-04-2023,Air India,AI-625,economy,Mumbai,08:10,Delhi,21:35,13h 25m,19789,1-stop
07-04-2023,GO FIRST,G8-287,economy,Mumbai,10:40,Delhi,17:35,06h 55m,20213,1-stop
07-04-2023,Air India,AI-570,economy,Mumbai,05:20,Delhi,13:00,07h 40m,20637,1-stop
07-04-2023,AirAsia,I5-631,economy,Mumbai,08:15,Delhi,14:00,05h 45m,21437,1-stop
07-04-2023,Air India,AI-683,economy,Mumbai,21:00,Delhi,16:45,19h 45m,22122,1-stop
07-04-2023,Air India,AI-9657,economy,Mumbai,19:05,Delhi,16:45,21h 40m,22122,1-stop
07-04-2023,Air India,AI-9919,economy,Mumbai,18:30,Delhi,16:45,22h 15m,22122,1-stop
07-04-2023,Vistara,UK-821,economy,Mumbai,06:45,Delhi,19:55,13h 10m,22970,1-stop
07-04-2023,Air India,AI-685,economy,Mumbai,05:05,Delhi,16:45,11h 40m,23183,1-stop
07-04-2023,Vistara,UK-825,economy,Mumbai,09:45,Delhi,19:55,10h 10m,24137,1-stop
07-04-2023,Air India,AI-570,economy,Mumbai,05:20,Delhi,19:50,14h 30m,23819,1-stop
07-04-2023,Air India,AI-663,economy,Mumbai,13:25,Delhi,16:45,27h 20m,26364,1-stop
07-04-2023,Vistara,UK-841,economy,Mumbai,11:25,Delhi,17:05,05h 40m,32197,1-stop
07-04-2023,AirAsia,I5-620,economy,Mumbai,04:45,Delhi,18:10,13h 25m,32117,1-stop
07-04-2023,AirAsia,I5-620,economy,Mumbai,04:45,Delhi,19:20,14h 35m,32117,1-stop
07-05-2023,SpiceJet,SG-8710,economy,Mumbai,21:45,Delhi,23:45,02h 00m,6002,non-stop
07-05-2023,SpiceJet,SG-1092,economy,Mumbai,21:15,Delhi,23:25,02h 10m,6002,non-stop
07-05-2023,SpiceJet,SG-1059,economy,Mumbai,06:50,Delhi,09:05,02h 15m,6002,non-stop
07-05-2023,SpiceJet,SG-8152,economy,Mumbai,07:20,Delhi,09:35,02h 15m,6002,non-stop
07-05-2023,SpiceJet,SG-8702,economy,Mumbai,10:15,Delhi,12:40,02h 25m,6002,non-stop
07-05-2023,SpiceJet,SG-1062,economy,Mumbai,18:55,Delhi,21:20,02h 25m,6002,non-stop
07-05-2023,SpiceJet,SG-8158,economy,Mumbai,19:25,Delhi,21:50,02h 25m,6002,non-stop
07-05-2023,AirAsia,I5-330,economy,Mumbai,22:55,Delhi,01:00,02h 05m,6003,non-stop
07-05-2023,Vistara,UK-928,economy,Mumbai,06:30,Delhi,08:35,02h 05m,6002,non-stop
07-05-2023,Vistara,UK-988,economy,Mumbai,20:55,Delhi,23:00,02h 05m,6002,non-stop
07-05-2023,Vistara,UK-930,economy,Mumbai,07:30,Delhi,09:40,02h 10m,6002,non-stop
07-05-2023,Vistara,UK-960,economy,Mumbai,11:55,Delhi,14:05,02h 10m,6002,non-stop
07-05-2023,Vistara,UK-910,economy,Mumbai,17:35,Delhi,19:45,02h 10m,6002,non-stop
07-05-2023,Vistara,UK-940,economy,Mumbai,19:45,Delhi,21:55,02h 10m,6002,non-stop
07-05-2023,Vistara,UK-986,economy,Mumbai,22:45,Delhi,00:55,02h 10m,6002,non-stop
07-05-2023,Vistara,UK-970,economy,Mumbai,08:45,Delhi,11:00,02h 15m,6002,non-stop
07-05-2023,Vistara,UK-994,economy,Mumbai,10:25,Delhi,12:40,02h 15m,6002,non-stop
07-05-2023,Vistara,UK-950,economy,Mumbai,21:55,Delhi,00:10,02h 15m,6002,non-stop
07-05-2023,Vistara,UK-958,economy,Mumbai,12:25,Delhi,14:30,02h 05m,6108,non-stop
07-05-2023,GO FIRST,G8-327,economy,Mumbai,08:00,Delhi,10:10,02h 10m,6001,non-stop
07-05-2023,GO FIRST,G8-319,economy,Mumbai,09:55,Delhi,12:10,02h 15m,6001,non-stop
07-05-2023,Indigo,6E-6721,economy,Mumbai,07:45,Delhi,09:50,02h 05m,6002,non-stop
07-05-2023,Indigo,6E-2518,economy,Mumbai,20:30,Delhi,22:35,02h 05m,6002,non-stop
07-05-2023,Indigo,6.00E-248,economy,Mumbai,22:20,Delhi,00:25,02h 05m,6002,non-stop
07-05-2023,Indigo,6E-2172,economy,Mumbai,09:20,Delhi,11:30,02h 10m,6002,non-stop
07-05-2023,Air India,AI-864,economy,Mumbai,07:00,Delhi,09:10,02h 10m,6002,non-stop
07-05-2023,Air India,AI-806,economy,Mumbai,08:00,Delhi,10:15,02h 15m,6002,non-stop
07-05-2023,Air India,AI-809,economy,Mumbai,10:00,Delhi,12:15,02h 15m,6002,non-stop
07-05-2023,Air India,AI-687,economy,Mumbai,16:00,Delhi,18:15,02h 15m,6002,non-stop
07-05-2023,Air India,AI-888,economy,Mumbai,19:00,Delhi,21:15,02h 15m,6002,non-stop
07-05-2023,Air India,AI-867,economy,Mumbai,21:30,Delhi,23:45,02h 15m,6002,non-stop
07-05-2023,Air India,AI-660,economy,Mumbai,18:00,Delhi,20:25,02h 25m,6002,non-stop
07-05-2023,Indigo,6E-5386,economy,Mumbai,19:15,Delhi,00:20,05h 05m,5998,1-stop
07-05-2023,AirAsia,I5-1569,economy,Mumbai,21:20,Delhi,03:20,06h 00m,5998,1-stop
07-05-2023,Indigo,6E-5395,economy,Mumbai,08:50,Delhi,17:35,08h 45m,5998,1-stop
07-05-2023,Indigo,6E-6182,economy,Mumbai,06:45,Delhi,16:10,09h 25m,5998,1-stop
07-05-2023,AirAsia,I5-1569,economy,Mumbai,21:20,Delhi,08:55,11h 35m,5998,1-stop
07-05-2023,AirAsia,I5-631,economy,Mumbai,08:15,Delhi,20:00,11h 45m,5998,1-stop
07-05-2023,AirAsia,I5-942,economy,Mumbai,13:05,Delhi,01:20,12h 15m,5998,1-stop
07-05-2023,AirAsia,I5-942,economy,Mumbai,13:05,Delhi,03:20,14h 15m,5998,1-stop
07-05-2023,GO FIRST,G8-387,economy,Mumbai,14:30,Delhi,21:45,07h 15m,6001,1-stop
07-05-2023,GO FIRST,G8-383,economy,Mumbai,14:35,Delhi,00:50,10h 15m,6001,1-stop
07-05-2023,GO FIRST,G8-520,economy,Mumbai,21:00,Delhi,08:30,11h 30m,6001,1-stop
07-05-2023,Air India,AI-442,economy,Mumbai,15:35,Delhi,19:20,03h 45m,6002,"1-stop
												Via IXU
												"
07-05-2023,SpiceJet,SG-2697,economy,Mumbai,20:25,Delhi,22:20,25h 55m,6108,1-stop
07-05-2023,Indigo,6E-574,economy,Mumbai,19:35,Delhi,21:25,01h 50m,6215,non-stop
07-05-2023,Indigo,6E-6201,economy,Mumbai,08:30,Delhi,10:25,01h 55m,6215,non-stop
07-05-2023,Indigo,6E-6004,economy,Mumbai,18:30,Delhi,20:35,02h 05m,6215,non-stop
07-05-2023,Indigo,6E-5017,economy,Mumbai,10:05,Delhi,12:15,02h 10m,6215,non-stop
07-05-2023,Indigo,6E-2047,economy,Mumbai,07:05,Delhi,09:20,02h 15m,6215,non-stop
07-05-2023,Indigo,6.00E-168,economy,Mumbai,11:45,Delhi,14:00,02h 15m,6215,non-stop
07-05-2023,SpiceJet,SG-349,economy,Mumbai,13:50,Delhi,18:35,04h 45m,6321,1-stop
07-05-2023,Vistara,UK-996,economy,Mumbai,18:30,Delhi,20:40,02h 10m,6745,non-stop
07-05-2023,Indigo,6E-6222,economy,Mumbai,09:25,Delhi,17:35,08h 10m,6494,1-stop
07-05-2023,GO FIRST,G8-329,economy,Mumbai,06:00,Delhi,08:10,02h 10m,6585,non-stop
07-05-2023,GO FIRST,G8-339,economy,Mumbai,18:00,Delhi,20:10,02h 10m,6585,non-stop
07-05-2023,GO FIRST,G8-322,economy,Mumbai,21:15,Delhi,23:30,02h 15m,6585,non-stop
07-05-2023,Indigo,6E-416,economy,Mumbai,17:15,Delhi,19:20,02h 05m,6586,non-stop
07-05-2023,Vistara,UK-902,economy,Mumbai,15:45,Delhi,18:05,02h 20m,7063,non-stop
07-05-2023,Indigo,6E-6234,economy,Mumbai,13:45,Delhi,17:35,03h 50m,6990,1-stop
07-05-2023,Indigo,6.00E-296,economy,Mumbai,20:15,Delhi,00:20,04h 05m,6990,1-stop
07-05-2023,Indigo,6E-5392,economy,Mumbai,17:30,Delhi,00:20,06h 50m,6990,1-stop
07-05-2023,AirAsia,I5-767,economy,Mumbai,07:20,Delhi,09:30,02h 10m,7037,non-stop
07-05-2023,Vistara,UK-944,economy,Mumbai,14:40,Delhi,16:55,02h 15m,7593,non-stop
07-05-2023,Indigo,6E-6222,economy,Mumbai,09:25,Delhi,13:40,04h 15m,7486,1-stop
07-05-2023,Indigo,6E-2077,economy,Mumbai,13:40,Delhi,15:50,02h 10m,7911,non-stop
07-05-2023,Indigo,6.00E-213,economy,Mumbai,06:35,Delhi,12:20,05h 45m,7982,1-stop
07-05-2023,AirAsia,I5-631,economy,Mumbai,08:15,Delhi,16:15,08h 00m,8537,1-stop
07-05-2023,AirAsia,I5-942,economy,Mumbai,13:05,Delhi,22:15,09h 10m,8537,1-stop
07-05-2023,SpiceJet,SG-4417,economy,Mumbai,19:50,Delhi,10:40,14h 50m,8733,1-stop
07-05-2023,Indigo,6E-5392,economy,Mumbai,17:30,Delhi,22:00,04h 30m,8974,1-stop
07-05-2023,Air India,AI-637,economy,Mumbai,18:35,Delhi,21:00,26h 25m,9078,1-stop
07-05-2023,GO FIRST,G8-364,economy,Mumbai,19:15,Delhi,09:50,14h 35m,9263,1-stop
07-05-2023,Vistara,UK-875,economy,Mumbai,19:20,Delhi,19:55,24h 35m,9926,1-stop
07-05-2023,Vistara,UK-875,economy,Mumbai,19:20,Delhi,22:50,27h 30m,9926,1-stop
07-05-2023,Air India,AI-611,economy,Mumbai,11:10,Delhi,21:35,10h 25m,9608,1-stop
07-05-2023,Vistara,UK-875,economy,Mumbai,19:20,Delhi,15:40,20h 20m,10032,1-stop
07-05-2023,Air India,AI-619,economy,Mumbai,20:15,Delhi,09:00,12h 45m,9926,1-stop
07-05-2023,Air India,AI-629,economy,Mumbai,19:00,Delhi,10:55,15h 55m,9926,1-stop
07-05-2023,Air India,AI-619,economy,Mumbai,20:15,Delhi,15:15,19h 00m,9926,1-stop
07-05-2023,Air India,AI-619,economy,Mumbai,20:15,Delhi,18:30,22h 15m,9926,1-stop
07-05-2023,Air India,AI-619,economy,Mumbai,20:15,Delhi,23:00,26h 45m,9926,1-stop
07-05-2023,Indigo,6E-5384,economy,Mumbai,08:55,Delhi,15:20,06h 25m,9967,1-stop
07-05-2023,Vistara,UK-877,economy,Mumbai,10:45,Delhi,19:55,09h 10m,10350,1-stop
07-05-2023,Vistara,UK-873,economy,Mumbai,06:20,Delhi,19:55,13h 35m,10350,1-stop
07-05-2023,Vistara,UK-875,economy,Mumbai,19:20,Delhi,12:40,17h 20m,10350,1-stop
07-05-2023,Air India,AI-645,economy,Mumbai,09:25,Delhi,16:20,06h 55m,10076,1-stop
07-05-2023,GO FIRST,G8-365,economy,Mumbai,05:20,Delhi,09:50,04h 30m,10111,1-stop
07-05-2023,Vistara,UK-655,economy,Mumbai,11:30,Delhi,16:45,05h 15m,10500,1-stop
07-05-2023,Vistara,UK-873,economy,Mumbai,06:20,Delhi,12:40,06h 20m,10669,1-stop
07-05-2023,Air India,AI-619,economy,Mumbai,20:15,Delhi,13:50,17h 35m,10350,1-stop
07-05-2023,Vistara,UK-651,economy,Mumbai,16:05,Delhi,16:30,24h 25m,10722,1-stop
07-05-2023,Indigo,6E-5372,economy,Mumbai,06:05,Delhi,10:25,04h 20m,10462,1-stop
07-05-2023,Air India,AI-627,economy,Mumbai,05:35,Delhi,10:15,04h 40m,10563,1-stop
07-05-2023,Air India,AI-625,economy,Mumbai,08:05,Delhi,15:45,07h 40m,10775,1-stop
07-05-2023,Air India,AI-625,economy,Mumbai,08:05,Delhi,20:40,12h 35m,10775,1-stop
07-05-2023,Air India,AI-625,economy,Mumbai,08:05,Delhi,21:35,13h 30m,10775,1-stop
07-05-2023,Air India,AI-637,economy,Mumbai,18:35,Delhi,23:55,05h 20m,10881,1-stop
07-05-2023,Air India,AI-611,economy,Mumbai,11:10,Delhi,08:30,21h 20m,11040,1-stop
07-05-2023,Air India,AI-651,economy,Mumbai,09:50,Delhi,20:50,11h 00m,11158,1-stop
07-05-2023,Air India,AI-651,economy,Mumbai,09:50,Delhi,10:55,25h 05m,11158,1-stop
07-05-2023,Vistara,UK-877,economy,Mumbai,10:45,Delhi,15:40,04h 55m,11517,1-stop
07-05-2023,Vistara,UK-873,economy,Mumbai,06:20,Delhi,15:40,09h 20m,11517,1-stop
07-05-2023,Vistara,UK-877,economy,Mumbai,10:45,Delhi,22:50,12h 05m,11517,1-stop
07-05-2023,Vistara,UK-852,economy,Mumbai,12:10,Delhi,16:20,04h 10m,11560,1-stop
07-05-2023,Vistara,UK-863,economy,Mumbai,09:05,Delhi,14:10,05h 05m,12259,1-stop
07-05-2023,Vistara,UK-851,economy,Mumbai,07:00,Delhi,12:40,05h 40m,12259,1-stop
07-05-2023,Vistara,UK-851,economy,Mumbai,07:00,Delhi,14:10,07h 10m,12259,1-stop
07-05-2023,Vistara,UK-863,economy,Mumbai,09:05,Delhi,20:30,11h 25m,12259,1-stop
07-05-2023,Vistara,UK-863,economy,Mumbai,09:05,Delhi,21:35,12h 30m,12259,1-stop
07-05-2023,Vistara,UK-863,economy,Mumbai,09:05,Delhi,22:25,13h 20m,12259,1-stop
07-05-2023,Vistara,UK-851,economy,Mumbai,07:00,Delhi,20:30,13h 30m,12259,1-stop
07-05-2023,Vistara,UK-851,economy,Mumbai,07:00,Delhi,21:35,14h 35m,12259,1-stop
07-05-2023,Vistara,UK-863,economy,Mumbai,09:05,Delhi,23:45,14h 40m,12259,1-stop
07-05-2023,Vistara,UK-851,economy,Mumbai,07:00,Delhi,22:25,15h 25m,12259,1-stop
07-05-2023,Vistara,UK-853,economy,Mumbai,16:00,Delhi,21:35,05h 35m,12365,1-stop
07-05-2023,Vistara,UK-849,economy,Mumbai,17:30,Delhi,23:45,06h 15m,12365,1-stop
07-05-2023,Vistara,UK-853,economy,Mumbai,16:00,Delhi,22:25,06h 25m,12365,1-stop
07-05-2023,Vistara,UK-853,economy,Mumbai,16:00,Delhi,23:45,07h 45m,12365,1-stop
07-05-2023,Vistara,UK-865,economy,Mumbai,19:10,Delhi,09:40,14h 30m,12365,1-stop
07-05-2023,Vistara,UK-865,economy,Mumbai,19:10,Delhi,10:40,15h 30m,12365,1-stop
07-05-2023,GO FIRST,G8-351,economy,Mumbai,08:30,Delhi,22:00,13h 30m,12153,1-stop
07-05-2023,Vistara,UK-857,economy,Mumbai,21:00,Delhi,09:40,12h 40m,12578,1-stop
07-05-2023,Vistara,UK-857,economy,Mumbai,21:00,Delhi,10:40,13h 40m,12578,1-stop
07-05-2023,Air India,AI-607,economy,Mumbai,16:45,Delhi,23:55,07h 10m,12259,1-stop
07-05-2023,Air India,AI-607,economy,Mumbai,16:45,Delhi,08:55,16h 10m,12259,1-stop
07-05-2023,GO FIRST,G8-349,economy,Mumbai,10:55,Delhi,18:25,07h 30m,12392,1-stop
07-05-2023,GO FIRST,G8-381,economy,Mumbai,09:00,Delhi,18:25,09h 25m,12392,1-stop
07-05-2023,Vistara,UK-861,economy,Mumbai,06:30,Delhi,17:05,10h 35m,12790,1-stop
07-05-2023,Air India,AI-669,economy,Mumbai,12:00,Delhi,23:55,11h 55m,12471,1-stop
07-05-2023,Air India,AI-669,economy,Mumbai,12:00,Delhi,16:15,28h 15m,12471,1-stop
07-05-2023,GO FIRST,G8-351,economy,Mumbai,08:30,Delhi,15:30,07h 00m,12737,1-stop
07-05-2023,GO FIRST,G8-351,economy,Mumbai,08:30,Delhi,19:00,10h 30m,12737,1-stop
07-05-2023,Air India,AI-673,economy,Mumbai,07:55,Delhi,20:55,13h 00m,12821,1-stop
07-05-2023,Vistara,UK-827,economy,Mumbai,21:00,Delhi,09:45,12h 45m,13214,1-stop
07-05-2023,Vistara,UK-827,economy,Mumbai,21:00,Delhi,13:30,16h 30m,13214,1-stop
07-05-2023,Vistara,UK-827,economy,Mumbai,21:00,Delhi,19:55,22h 55m,13214,1-stop
07-05-2023,Air India,AI-651,economy,Mumbai,09:50,Delhi,19:45,09h 55m,12896,"1-stop
												Via Raipur
												"
07-05-2023,Vistara,UK-621,economy,Mumbai,13:20,Delhi,16:50,27h 30m,13267,1-stop
07-05-2023,SpiceJet,SG-276,economy,Mumbai,05:55,Delhi,10:40,04h 45m,12975,1-stop
07-05-2023,Air India,AI-675,economy,Mumbai,06:10,Delhi,23:00,16h 50m,13108,1-stop
07-05-2023,Vistara,UK-821,economy,Mumbai,06:45,Delhi,13:30,06h 45m,13532,1-stop
07-05-2023,Vistara,UK-771,economy,Mumbai,07:00,Delhi,21:10,14h 10m,14062,1-stop
07-05-2023,Air India,AI-675,economy,Mumbai,06:10,Delhi,18:00,11h 50m,13956,1-stop
07-05-2023,Air India,AI-774,economy,Mumbai,20:55,Delhi,09:15,12h 20m,13956,1-stop
07-05-2023,Air India,AI-673,economy,Mumbai,07:55,Delhi,23:00,15h 05m,13956,"1-stop
												Via Patna
												"
07-05-2023,AirAsia,I5-471,economy,Mumbai,23:35,Delhi,10:55,11h 20m,13978,1-stop
07-05-2023,AirAsia,I5-620,economy,Mumbai,04:45,Delhi,18:10,13h 25m,13978,1-stop
07-05-2023,GO FIRST,G8-511,economy,Mumbai,05:00,Delhi,16:55,11h 55m,14274,1-stop
07-05-2023,Air India,AI-774,economy,Mumbai,20:55,Delhi,12:55,16h 00m,14380,1-stop
07-05-2023,Vistara,UK-775,economy,Mumbai,14:00,Delhi,21:10,07h 10m,15123,1-stop
07-05-2023,Vistara,UK-775,economy,Mumbai,14:00,Delhi,22:45,08h 45m,15123,1-stop
07-05-2023,Air India,AI-675,economy,Mumbai,06:10,Delhi,12:55,06h 45m,14805,1-stop
07-05-2023,Air India,AI-673,economy,Mumbai,07:55,Delhi,18:00,10h 05m,14805,"1-stop
												Via Patna
												"
07-05-2023,Air India,AI-774,economy,Mumbai,20:55,Delhi,18:00,21h 05m,14805,1-stop
07-05-2023,Air India,AI-681,economy,Mumbai,17:10,Delhi,21:10,28h 00m,14805,1-stop
07-05-2023,Vistara,UK-823,economy,Mumbai,17:50,Delhi,23:55,06h 05m,15547,1-stop
07-05-2023,Air India,AI-9657,economy,Mumbai,19:05,Delhi,16:45,21h 40m,15547,1-stop
07-05-2023,Vistara,UK-825,economy,Mumbai,09:45,Delhi,23:55,14h 10m,16077,1-stop
07-05-2023,Air India,AI-683,economy,Mumbai,21:00,Delhi,16:45,19h 45m,15865,1-stop
07-05-2023,GO FIRST,G8-575,economy,Mumbai,04:55,Delhi,14:45,09h 50m,16183,1-stop
07-05-2023,Vistara,UK-841,economy,Mumbai,11:25,Delhi,17:05,05h 40m,16555,1-stop
07-05-2023,Air India,AI-663,economy,Mumbai,13:25,Delhi,16:45,27h 20m,16501,1-stop
07-05-2023,Air India,AI-673,economy,Mumbai,07:55,Delhi,14:40,06h 45m,16639,1-stop
07-05-2023,Vistara,UK-771,economy,Mumbai,07:00,Delhi,17:45,10h 45m,17562,1-stop
07-05-2023,Vistara,UK-613,economy,Mumbai,12:15,Delhi,16:45,04h 30m,17721,1-stop
07-05-2023,Air India,AI-774,economy,Mumbai,20:55,Delhi,20:55,24h 00m,17562,1-stop
07-05-2023,GO FIRST,G8-2440,economy,Mumbai,09:00,Delhi,14:45,05h 45m,17668,1-stop
07-05-2023,Vistara,UK-821,economy,Mumbai,06:45,Delhi,19:55,13h 10m,19047,1-stop
07-05-2023,Air India,AI-655,economy,Mumbai,16:30,Delhi,17:10,24h 40m,19938,1-stop
07-05-2023,Vistara,UK-825,economy,Mumbai,09:45,Delhi,19:55,10h 10m,20637,1-stop
07-05-2023,Air India,AI-570,economy,Mumbai,05:20,Delhi,13:00,07h 40m,20637,1-stop
07-05-2023,Indigo,6E-939,economy,Mumbai,09:00,Delhi,16:50,07h 50m,20675,1-stop
07-05-2023,Air India,AI-685,economy,Mumbai,05:05,Delhi,16:45,11h 40m,22122,1-stop
07-05-2023,GO FIRST,G8-575,economy,Mumbai,04:55,Delhi,20:20,15h 25m,24350,1-stop
07-05-2023,AirAsia,I5-620,economy,Mumbai,04:45,Delhi,10:55,06h 10m,24376,1-stop
07-05-2023,AirAsia,I5-620,economy,Mumbai,04:45,Delhi,19:20,14h 35m,24376,1-stop
07-05-2023,GO FIRST,G8-382,economy,Mumbai,15:20,Delhi,20:20,05h 00m,24667,1-stop
07-05-2023,GO FIRST,G8-331,economy,Mumbai,11:30,Delhi,20:20,08h 50m,25835,1-stop
07-05-2023,GO FIRST,G8-2440,economy,Mumbai,09:00,Delhi,20:20,11h 20m,25835,1-stop
07-05-2023,Air India,AI-671,economy,Mumbai,09:00,Delhi,23:10,14h 10m,26576,1-stop
07-06-2023,SpiceJet,SG-8710,economy,Mumbai,21:45,Delhi,23:45,02h 00m,6002,non-stop
07-06-2023,SpiceJet,SG-1092,economy,Mumbai,21:15,Delhi,23:25,02h 10m,6002,non-stop
07-06-2023,SpiceJet,SG-1059,economy,Mumbai,06:50,Delhi,09:05,02h 15m,6002,non-stop
07-06-2023,SpiceJet,SG-8152,economy,Mumbai,07:20,Delhi,09:35,02h 15m,6002,non-stop
07-06-2023,SpiceJet,SG-1090,economy,Mumbai,09:45,Delhi,12:00,02h 15m,6002,non-stop
07-06-2023,SpiceJet,SG-8702,economy,Mumbai,10:15,Delhi,12:30,02h 15m,6002,non-stop
07-06-2023,SpiceJet,SG-1062,economy,Mumbai,18:55,Delhi,21:20,02h 25m,6002,non-stop
07-06-2023,SpiceJet,SG-8158,economy,Mumbai,19:25,Delhi,21:50,02h 25m,6002,non-stop
07-06-2023,AirAsia,I5-330,economy,Mumbai,22:55,Delhi,01:00,02h 05m,6003,non-stop
07-06-2023,Vistara,UK-958,economy,Mumbai,12:25,Delhi,14:30,02h 05m,6002,non-stop
07-06-2023,Vistara,UK-988,economy,Mumbai,20:55,Delhi,23:00,02h 05m,6002,non-stop
07-06-2023,Vistara,UK-960,economy,Mumbai,11:55,Delhi,14:05,02h 10m,6002,non-stop
07-06-2023,Vistara,UK-910,economy,Mumbai,17:35,Delhi,19:45,02h 10m,6002,non-stop
07-06-2023,Vistara,UK-996,economy,Mumbai,18:30,Delhi,20:40,02h 10m,6002,non-stop
07-06-2023,Vistara,UK-940,economy,Mumbai,19:45,Delhi,21:55,02h 10m,6002,non-stop
07-06-2023,Vistara,UK-986,economy,Mumbai,22:45,Delhi,00:55,02h 10m,6002,non-stop
07-06-2023,Vistara,UK-944,economy,Mumbai,14:40,Delhi,16:55,02h 15m,6002,non-stop
07-06-2023,Vistara,UK-950,economy,Mumbai,21:55,Delhi,00:10,02h 15m,6002,non-stop
07-06-2023,Vistara,UK-902,economy,Mumbai,15:45,Delhi,18:05,02h 20m,6002,non-stop
07-06-2023,Vistara,UK-954,economy,Mumbai,06:00,Delhi,08:05,02h 05m,6108,non-stop
07-06-2023,Vistara,UK-928,economy,Mumbai,06:30,Delhi,08:35,02h 05m,6108,non-stop
07-06-2023,Vistara,UK-970,economy,Mumbai,08:45,Delhi,11:00,02h 15m,6108,non-stop
07-06-2023,GO FIRST,G8-7536,economy,Mumbai,12:30,Delhi,14:35,02h 05m,6001,non-stop
07-06-2023,GO FIRST,G8-7537,economy,Mumbai,14:30,Delhi,16:35,02h 05m,6001,non-stop
07-06-2023,GO FIRST,G8-7538,economy,Mumbai,16:30,Delhi,18:35,02h 05m,6001,non-stop
07-06-2023,GO FIRST,G8-329,economy,Mumbai,06:00,Delhi,08:10,02h 10m,6001,non-stop
07-06-2023,GO FIRST,G8-327,economy,Mumbai,08:00,Delhi,10:10,02h 10m,6001,non-stop
07-06-2023,GO FIRST,G8-339,economy,Mumbai,18:00,Delhi,20:10,02h 10m,6001,non-stop
07-06-2023,GO FIRST,G8-341,economy,Mumbai,20:15,Delhi,22:25,02h 10m,6001,non-stop
07-06-2023,GO FIRST,G8-345,economy,Mumbai,22:40,Delhi,00:50,02h 10m,6001,non-stop
07-06-2023,GO FIRST,G8-319,economy,Mumbai,09:55,Delhi,12:10,02h 15m,6001,non-stop
07-06-2023,GO FIRST,G8-321,economy,Mumbai,12:15,Delhi,14:30,02h 15m,6001,non-stop
07-06-2023,GO FIRST,G8-391,economy,Mumbai,13:30,Delhi,15:45,02h 15m,6001,non-stop
07-06-2023,GO FIRST,G8-322,economy,Mumbai,21:15,Delhi,23:30,02h 15m,6001,non-stop
07-06-2023,GO FIRST,G8-2508,economy,Mumbai,23:45,Delhi,02:00,02h 15m,6001,non-stop
07-06-2023,Indigo,6E-574,economy,Mumbai,19:35,Delhi,21:25,01h 50m,6002,non-stop
07-06-2023,Indigo,6E-5013,economy,Mumbai,05:00,Delhi,07:05,02h 05m,6002,non-stop
07-06-2023,Indigo,6E-6721,economy,Mumbai,07:45,Delhi,09:50,02h 05m,6002,non-stop
07-06-2023,Indigo,6E-6004,economy,Mumbai,18:30,Delhi,20:35,02h 05m,6002,non-stop
07-06-2023,Indigo,6E-2518,economy,Mumbai,20:30,Delhi,22:35,02h 05m,6002,non-stop
07-06-2023,Indigo,6.00E-248,economy,Mumbai,22:20,Delhi,00:25,02h 05m,6002,non-stop
07-06-2023,Indigo,6E-2172,economy,Mumbai,09:20,Delhi,11:30,02h 10m,6002,non-stop
